Name,Gender,Price,Sale Price,Colors,Item Link,Image Link,Subcategory,Store
Shoulder Bag,women,$24.99,N/A,Light brown||Light khaki green||Black,https://www2.hm.com/en_ca/productpage.0911061001.html,"https://lp2.hm.com/hmgoepprod?set=source[/d8/45/d845276fd853a62a25f4ec7f57e3644b25f4c770.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",bag,H&M
Shoulder Bag,women,$24.99,N/A,Light khaki green||Light brown||Black,https://www2.hm.com/en_ca/productpage.0911061003.html,"https://lp2.hm.com/hmgoepprod?set=source[/d0/95/d0959c9ead3a32f7ebd25e837451b14357367624.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",bag,H&M
Clutch Bag,women,$24.99,N/A,Black||Bright red,https://www2.hm.com/en_ca/productpage.0785695001.html,"https://lp2.hm.com/hmgoepprod?set=source[/40/7e/407e05687fefe609ac0d5a572cae21ab56d1e0d3.jpg],origin[dam],category[ladies_accessories_bags_smallbagsclutch],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",bag,H&M
Quilted Shoulder Bag,women,$39.99,N/A,Black,https://www2.hm.com/en_ca/productpage.0911304002.html,"https://lp2.hm.com/hmgoepprod?set=source[/54/84/5484a2941bb5c6f9c6809483ed04db2427a6dac1.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",bag,H&M
Small Shoulder Bag,women,$19.99,N/A,Black||Silver-colored,https://www2.hm.com/en_ca/productpage.0911302001.html,"https://lp2.hm.com/hmgoepprod?set=source[/2d/09/2d0979e33a90f0d2fc58caf4e19a29e7524c1317.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",bag,H&M
Rhinestone Smartphone Bag,women,$19.99,N/A,Silver-colored/rhinestones,https://www2.hm.com/en_ca/productpage.0948326001.html,"https://lp2.hm.com/hmgoepprod?set=source[/24/0e/240e01f0f4a857827d683bb9ac082cf7088981bc.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",bag,H&M
Small Shoulder Bag,women,$19.99,N/A,Silver-colored||Black,https://www2.hm.com/en_ca/productpage.0911302002.html,"https://lp2.hm.com/hmgoepprod?set=source[/d9/65/d96562ad564c53528cc429c20aba93028e97ebbd.jpg],origin[dam],category[ladies_accessories_bags_shouldercrossbags],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",bag,H&M
Bag,women,$29.99,N/A,Black,https://www2.hm.com/en_ca/productpage.0892519001.html,"https://lp2.hm.com/hmgoepprod?set=source[/b3/c0/b3c031313c62882eabdad98cad9f33aef222876b.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",bag,H&M
Small Backpack,women,$29.99,N/A,Black/faux leather,https://www2.hm.com/en_ca/productpage.0682238003.html,"https://lp2.hm.com/hmgoepprod?set=source[/5d/8f/5d8f167667196560ea62747d43f620226aac0935.jpg],origin[dam],category[ladies_bags_smallclutch],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",backpack,H&M
Large Belt Bag,women,$24.99,N/A,N/A,https://www2.hm.com/en_ca/productpage.0894172001.html,"https://lp2.hm.com/hmgoepprod?set=source[/73/d2/73d2bdac4b6ad6c90bbd8db107ea690e62fd55e2.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",bag,H&M
Small Weekend Bag,women,$29.99,N/A,Black||Beige/leopard print||Black||Light pink,https://www2.hm.com/en_ca/productpage.0753475001.html,"https://lp2.hm.com/hmgoepprod?set=source[/7e/ce/7ece2f05a4160a64872ec77eb17ed479afdda2ed.jpg],origin[dam],category[ladies_accessories_bags_shoppertotes],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",bag,H&M
